// Esecuzione locale 27,473 secondi

0006641040	2003:5 2004:4 2005:3 2007:4 2008:4 2009:5 2010:5 2011:4 2012:4
B000H7FZ4C	2007:5 2008:4 2009:4 2010:5 2011:3 2012:3 
B000H7FZ74	2007:4 2010:5 2011:4 
B000H7G4CO	2009:3 2010:4 
B000H7G4GA	2012:5 
B000H7G988	2007:5 
B000H7GQV8	2007:4 2008:3 2010:5 2012:2 
B000H7GQVS	2006:4 2007:4 2010:5 2012:4 
B000H7GQWW	2007:5 2008:5 2011:5 
B000H7GS5W	2006:4 2007:4 2008:4 2009:4 2010:3 2011:3 2012:4 
B000H7GSDY	2006:4 2007:3 2008:4 2009:3 2010:4 2011:2 2012:3 
B000H7K0WE	2008:5 2009:5 2010:5 2012:5 
B000H7K0WO	2007:5 2010:5 2011:5 2012:5 
B000H7K0WY	2009:4 2012:4 
B000H7K0XI	2009:5 2010:5 2011:3 
B000H7K0Z6	2007:5 2008:5 2009:4 2012:5 
B000H7K0ZQ	2008:5 2011:5 2012:5 
B000H7K114	2010:5 
B000H7K5KQ	2009:4 2010:4 2011:5 2012:5 
B000H7K5LA	2010:3 
B000H7K5LK	2010:4 
B000H7K5OM	2007:4 
B000H7KALK	2009:4 
B000H7KRZ4	2007:5 2011:3 
B000H7KRZE	2011:5 2012:5 
B000H7KS12	2011:3 
B000H7KV96	2007:5 
B000H7LSKW	2011:5 
B000H7LVKY	2006:5 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B000H7LXRK	2008:5 2012:5 
B000H7MFVI	2008:5 2010:4 2011:1 2012:5 
B000H7MFWC	2007:4 2011:3 2012:4 
B000H7MHIE	2006:5 2007:5 2009:3 2010:4 2011:4 
B000H7MHIO	2006:4 2007:3 2008:4 2009:3 2010:4 2011:2 2012:3 
B000H7TH1E	2010:4 
B000H7TT4E	2006:1 2007:5 
B000H7TT4O	2008:4 2009:5 2010:5 
B000H7VD34	2006:5 
B000H7WQI0	2008:3 
B000H7XXOG	2007:5 2008:5 2010:5 
B000H82NJ6	2007:1 2009:5 2011:5 2012:4 
B000H85GNQ	2008:5 2009:4 2010:4 2011:4 2012:1 
B000H89EWK	2011:4 2012:4 
B000H999HO	2007:3 2009:5 2012:5 
B000H999HY	2010:5 
B000H999IS	2009:5 
B000H999JM	2007:5 2009:5 
B000H999JW	2009:5 2010:2 
B000H999KG	2010:5 
B000H999KQ	2009:5 2010:2 
B000H999L0	2010:3 
B000H9AXHE	2009:1 2010:2 2011:5 2012:5 
B000H9AXJ2	2009:5 2010:5 
B000H9CQRY	2006:5 2009:5 2012:3 
B000H9CQSI	2008:2 
B000H9CQTM	2006:4 
B000H9CQTW	2012:5 
B000H9CQV0	2012:5 
B000H9K2HU	2008:5 2012:3 
B000H9K3EW	2008:1 2009:2 2010:2 
B000H9K4KA	2007:5 2008:4 2009:2 2010:4 2011:4 2012:4 
B000H9LPVW	2009:4 
B000H9NFR4	2010:5 2012:3 
B000H9NG6Y	2011:5 2012:5 
B000H9NLLY	2007:5 2008:1 2011:5 
B000HA3IAW	2007:3 2008:5 
B000HAAAKI	2006:5 2007:5 2008:3 2009:2 2010:4 2012:5 
B000HAIGM2	2011:4 
B000HAJZHM	2010:5 2011:4 2012:4 
B000HAJZM2	2010:5 2011:4 2012:4 
B000HALT7Q	2007:5 2010:5 2011:5 2012:5 
B000HALT80	2009:5 2010:5 2011:5 2012:4 
B000HANUIC	2007:5 2008:5 2009:5 2010:5 2011:5 
B000HARMRC	2007:3 2011:3 
B000HAUEDG	2012:4 
B000HB923I	2012:5 
B000HB9TLI	2008:5 2009:5 2010:5 2011:4 2012:3 
B000HB9TN6	2012:2 
B000HB9TOA	2007:5 2010:4 2012:4 
B000HBAJ4O	2012:3 
B000HBAJ62	2011:5 2012:5 
B000HBBJ3O	2012:3 
B000HBBJ3Y	2011:5 
B000HBC8O8	2010:5 
B000HBD7SO	2011:5 
B000HBD7Y8	2012:3 
B000HBF3HC	2011:5 
B000HBGOYS	2007:5 2008:5 2009:5 
B000HBGP2Y	2008:4 2009:3 2010:4 2011:5 2012:1 
B000HBHGMW	2009:5 
B000HBIHK2	2006:5 2007:5 2008:5 2009:5 2010:4 2011:4 2012:5 
B000HBIHLG	2007:2 2008:5 2009:4 2011:5 
B000HBIHPM	2007:5 2008:5 2009:5 2010:4 2011:5 2012:5 
B000HBMBYK	2007:5 2010:5 2011:3 2012:4 
B000HBMBYU	2007:3 2008:4 2009:5 2010:4 2011:4 
B000HBMHVM	2006:3 2007:4 2009:4 2011:5 2012:5 
B000HBO134	2007:4 2008:5 2009:4 2010:5 2011:4 
B000HBO13Y	2008:5 2009:3 2010:5 2011:4 2012:3 
B000HBO14I	2008:5 2009:5 2010:5 2011:4 2012:4 
B000HBOCNI	2007:5 2009:5 2010:2 2012:3 
B000HBTL7U	2007:5 2010:5 
B000HBV9PW	2006:3 2007:4 2008:3 2009:5 2010:3 2011:5 
B000HBVA24	2006:4 2007:4 2008:4 2009:1 2011:1 2012:5 
B000HBWXUC	2006:5 2007:4 2008:4 2011:2 
B000HBWY5Q	2007:3 
B000HBY6KC	2007:4 2008:4 2011:2 
B000HBY6UW	2007:3 2008:4 2011:4 
B000HBY74M	2006:4 2007:5 2008:4 2009:3 2010:5 
B000HCJ764	2009:2 2010:3 2011:3 2012:3 
B000HCKZGA	2012:5 
B000HCLAS2	2012:5 
B000HCMRF2	2010:1 2011:3 2012:2 
B000HCMRI4	2009:2 2010:3 2011:3 2012:3 
B000HCYP7A	2010:5 
B000HD3YDU	2007:4 2008:3 2009:3 2012:2 
B000HD3YMQ	2007:5 2008:4 2009:5 2011:4 2012:5 
B000HD4D30	2011:5 
B000HD5SG6	2007:5 2008:3 2009:5 2010:1 2011:3 2012:3 
B000HD7N14	2007:5 2008:4 2009:5 2012:5 
B000HD7N7I	2007:4 2008:3 2009:4 2011:3 2012:3 
B000HDCMJC	2007:3 2008:3 2009:3 2011:5 2012:5 
B000HDCMJW	2007:3 2008:3 2009:5 
B000HDCNBY	2008:5 2009:5 2011:5 2012:2 
B000HDCNDC	2007:4 2008:5 2010:5 2011:4 
B000HDCNMS	2007:5 2008:4 2011:2 
B000HDCSTG	2008:3 2009:5 2010:3 2011:3 2012:2 
B000HDD0PC	2008:5 2009:5 2010:5 2011:5 
B000HDDAKC	2012:1 
B000HDEHSQ	2007:3 2008:3 2009:5 2010:1 
B000HDEIIA	2007:3 
B000HDEIWG	2007:5 2009:3 2011:1 2012:3 
B000HDF6EK	2007:5 
B000HDF6G8	2010:1 2011:5 
B000HDGC7U	2007:2 2008:3 2009:5 2010:4 2011:4 
B000HDGD9M	2007:1 
B000HDGDDI	2007:5 2009:3 2010:1 2011:1 2012:3 
B000HDGIDS	2007:5 2008:2 2010:5 2011:2 2012:5 
B000HDH0HQ	2009:5 2010:5 2011:5 
B000HDH0J4	2011:5 2012:4 
B000HDHZ4E	2007:4 2008:2 2009:4 
B000HDHZZI	2007:5 2008:5 2009:5 2010:4 2011:3 
B000HDI0NY	2007:5 
B000HDI5O8	2007:5 2008:3 2009:3 2010:3 2011:4 2012:4 
B000HDI5OS	2007:2 2008:1 2009:3 2010:4 2011:3 2012:3 
B000HDINUO	2007:5 2009:5 2010:5 
B000HDINUY	2011:2 
B000HDJURO	2009:5 2010:4 2011:1 
B000HDJXEE	2006:5 2007:4 2012:5 
B000HDJXF8	2008:2 2012:3 
B000HDJXFS	2008:3 
B000HDJXGW	2008:3 2010:3 2011:4 2012:3 
B000HDJXH6	2007:5 2008:5 2009:3 2010:3 2011:2 2012:4 
B000HDJXLW	2007:5 2008:4 2009:5 2010:3 2011:5 2012:3 
B000HDJYA2	2007:5 2008:5 2009:5 2010:4 2011:3 2012:5 
B000HDJYDO	2007:5 2008:5 2010:3 2011:5 
B000HDJYWA	2010:5 2011:4 2012:3 
B000HDJYX4	2007:4 2008:5 2011:5 2012:5 
B000HDJYZM	2007:3 
B000HDJZ38	2010:5 
B000HDJZAQ	2011:4 
B000HDJZCE	2012:5 
B000HDJZEM	2007:4 2009:4 2010:4 2011:4 2012:4 
B000HDJZJW	2011:5 
B000HDJZMO	2010:3 2012:5 
B000HDJZMY	2012:1 
B000HDJZOM	2008:4 2009:1 2010:5 
B000HDJZTM	2007:2 2008:5 2010:5 2012:5 
B000HDJZWO	2008:5 2009:5 2010:5 2011:4 2012:4 
B000HDK0D2	2006:5 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B000HDK0DC	2006:4 2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B000HDK6TK	2006:5 2007:5 2008:3 2009:4 2010:4 2011:5 
B000HDKWU8	2009:4 2011:5 
B000HDKWXK	2009:3 2010:3 2011:4 
B000HDKWZI	2007:5 2008:5 2009:4 2010:3 2011:4 2012:4 
B000HDKZBY	2007:5 2008:5 2012:5 
B000HDKZCS	2007:3 2008:3 2009:4 2010:4 2011:3 2012:4 
B000HDKZDC	2007:3 2009:5 2011:4 2012:1 
B000HDKZEQ	2007:1 2009:5 2012:2 
B000HDKZHI	2011:2 
B000HDKZJG	2007:2 2008:3 2009:3 2010:4 2011:4 2012:5 
B000HDKZJQ	2007:4 2008:2 2009:2 2010:3 2011:5 2012:3 
B000HDKZK0	2007:5 2008:4 2009:4 2010:2 2011:4 2012:3 
B000HDKZKU	2008:4 2009:4 2010:2 2011:2 2012:3 
B000HDL0YA	2007:5 2008:5 2009:5 2010:4 
B000HDL16C	2012:5 
B000HDL19E	2009:4 2010:5 2011:5 
B000HDL1B2	2008:5 2010:5 2012:5 
B000HDL1DU	2010:5 2012:5 
B000HDL1FI	2009:5 
B000HDL1IK	2011:1 
B000HDL1J4	2007:5 2008:5 2009:5 2010:5 2011:5 2012:3 
B000HDL1KI	2010:3 2011:1 2012:3 
B000HDL1LC	2009:4 2011:1 2012:4 
B000HDL1MG	2012:3 
B000HDL1NU	2007:5 2008:5 2009:5 2010:5 2011:5 2012:5 
B000HDL1OY	2008:4 2009:1 2010:5 2012:1 
B000HDL1P8	2007:5 2008:5 2009:4 2010:3 2011:3 2012:4 
B000HDL1QW	2007:4 
B000HDL1RQ	2008:5 2009:4 2010:5 2011:4 2012:4 
B000HDL1SA	2011:5 
B000HDL1SU	2012:4 
B000HDL1T4	2007:4 2008:5 
B000HDLUUY	2009:1 2010:1 
B000HDMRN8	2009:5 2010:5 2011:5 2012:5 
B000HDMUKS	2007:5 2009:5 2010:5 
B000HDMUMQ	2009:5 
B000HDMUOE	2009:4 2010:4 2011:4 
B000HDMUPI	2008:5 2010:5 2012:5 
B000HDMUQ2	2007:5 2008:4 2009:5 2010:3 2011:2 2012:3 
B000HDMV3E	2008:4 2009:4 2010:4 2011:3 2012:3 
B000HDMVNY	2007:5 2008:4 2009:4 2010:4 2011:4 2012:4 
B000HDMW3I	2009:5 
B000HDMW6K	2010:3 2011:5 
B000HDMW8S	2009:4 2010:4 2011:3 2012:3 
B000HDMW9M	2009:5 2011:5 2012:4 
B000HDMWAQ	2009:4 2010:5 2011:4 2012:5 
B000HDMWC4	2007:5 2008:5 2009:5 2010:4 2011:3 2012:4 
B000HDMWKQ	2008:5 2009:3 2011:5 
B000HDMWR4	2008:4 2009:4 2011:3 2012:5 
B000HDMWWY	2010:5 
B000HDMXG4	2012:1 
B000HDMXGO	2010:4 2011:5 2012:5 
B000HDMXGY	2009:5 
B000HDOLEG	2007:5 2008:5 2009:5 2011:5 
B000HDONJO	2007:5 2008:5 2011:5 2012:5 
B000HDONOY	2008:5 
B000HDONP8	2007:4 2008:4 2009:4 2010:4 2011:4 2012:4 
B000HDONQC	2007:1 2009:5 2010:5 2012:5 
B000HDOOL6	2007:5 2008:4 2009:5 2010:5 2011:4 2012:5 
B000HDOOSE	2011:5 
B000HDOP06	2006:5 2007:4 2009:4 2010:4 
B000HDOP60	2007:5 2008:5 2009:5 2010:5 2011:3 2012:4 
B000HDOPGA	2011:4 
B000HDOPHE	2007:3 2008:1 2011:1 2012:4 
B000HDOPJW	2009:5 2010:5 2011:1 2012:3 
B000HDOPNS	2009:4 2010:4 2011:4 
B000HDOPT2	2009:4 2010:5 2011:4 
B000HDOPU6	2010:5 2012:5 
B000HDOPV0	2007:4 2008:3 2009:5 2011:4 2012:5 
B000HDOPYC	2008:5 2009:4 2010:5 2011:4 2012:4 
B000HDOPYM	2008:5 2009:4 2010:5 2011:4 2012:4 
B000HDOPZG	2008:5 2009:4 2010:5 2011:4 2012:4 
B000HDOQ0K	2012:5 
B000HDOQ0U	2008:5 
B000HDOQ5U	2008:5 2009:4 2010:4 2011:4 2012:4 
B000HDOQG4	2010:5 
B000HDOQGO	2010:5 
B000HDUKC8	2009:5 2011:5 2012:4 
B000HDVM9I	2009:5 2010:4 2011:5 2012:4 
B000HDVOY6	2012:3 
B000HDXEKS	2008:3 
B000HE5BOY	2012:4 
B000HE5DEC	2011:3 2012:3 
B000HE6FKI	2012:5 
B000HE6FU8	2007:5 2009:5 2010:1 2012:2 
B000HE6PPS	2010:4 2011:5 2012:3 
B000HE6PR6	2007:4 2008:3 2009:4 2010:4 2011:3 2012:4 
B000HE86QY	2012:2 
B000HE8EWU	2010:5 2012:5 
B000HE8IEO	2009:1 2011:5 
B000HE8NDA	2009:5 2011:5 
B000HE8QM8	2007:5 2008:4 2009:2 2010:3 2011:4 2012:4 
B000HE8QMI	2008:5 2010:3 2012:5 
B000HEA8Q0	2007:5 2011:5 2012:5 
B000HEA946	2007:5 2008:5 2009:5 2010:5 2011:3 2012:4 
B000HEA94Q	2008:1 2009:1 2010:5 
B000HEA95K	2007:5 2008:5 2009:1 2010:4 
B000HEA964	2007:4 2008:3 2009:4 2010:4 2011:3 2012:4 
B000HEC48A	2007:3 2008:4 2009:3 2010:3 2011:1 2012:1 
B000HEICVS	2009:5 2010:3 
B000HENGXM	2010:3 2012:4 
B000HEPSSI	2009:3 2011:3 
B000HESDVW	2010:5 2011:4 2012:4 
B000HEU8JW	2007:5 2008:5 2011:5 2012:5 
B000HEUIB0	2007:5 2008:3 2009:4 2010:4 2011:4 2012:5 
B000HEUJJ6	2010:1 2011:5 2012:3 
B000HFMPLK	2007:5 2009:5 2010:1 2012:1 
B000HG7XK2	2007:5 
B000HG84DM	2006:2 2007:3 2009:5 2010:4 2011:4 2012:4 
B000HG84E6	2007:5 2008:5 2009:4 2010:4 2011:4 2012:4 
B000HG84EQ	2007:5 2008:5 2009:4 2010:4 2011:4 2012:3 
B000HG8JNW	2008:5 2010:3 2011:5 2012:5 
B000HG8LI0	2009:3 
B000HGA322	2011:1 
B000HGA782	2007:5 2008:4 2009:4 2010:3 2011:3 2012:4 
B000HGC4E2	2006:5 
B000HGC96K	2009:5 2010:3 2011:4 2012:4 
B000HGC988	2007:5 2008:5 2009:4 2010:4 2011:4 2012:4 
B000HGE0Q2	2007:5 
B000HGE15W	2007:5 2009:5 
B000HGE7RO	2008:3 2010:5 
B000HGEC56	2007:4 2009:5 2010:4 2011:4 2012:5 
B000HGGP42	2011:1 
B000HGMVEU	2011:1 2012:1 
B000HGOLQQ	2007:2 2011:5 
B000HGQPGA	2010:4 
B000HH0C6S	2012:2 
B000HH7RNE	2007:5 2008:4 2010:5 2011:2 2012:4 
B000HH8O7C	2007:5 2008:5 2010:5 2011:2 2012:5 
B000HHJL9M	2012:2 
B000HHLH4O	2012:5 
B000HHLNFM	2008:1 2012:1 
B000HHLOBU	2007:4 2009:5 2011:4 2012:5 
B000HHLWMG	2007:4 2009:5 2011:4 2012:5 
B000HHLYS8	2012:2 
B000HHLZP0	2011:1 
B000HHLZPK	2008:5 
B000HHLZPU	2008:5 
B000HHM0EK	2012:5 
B000HHM2DE	2007:5 2010:2 
B000HHM5T0	2007:1 2008:1 2009:5 2010:1 2011:2 2012:3 
B000HHMF22	2010:5 
B000HHO2UA	2012:4 
B000HHO5HK	2007:4 2008:5 2011:4 2012:3 
B000HHO6KQ	2009:2 2012:5 
B000HHO8EA	2011:5 2012:5 
B000HHO8HW	2008:3 2009:2 2011:3 2012:2 
B000HHO9EE	2007:4 2009:4 2010:4 2011:4 2012:4 
B000HHOAP2	2011:1 
B000HHOKJS	2010:2 
B000HHPS3K	2008:4 
B000HHQ460	2012:3 
B000HHQ4EC	2012:2 
B000HHQ5DC	2009:5 2010:2 2011:1 
B000HHQ9O2	2012:1 
B000HHQH7G	2010:2 
B000HHSBQQ	2011:5 2012:5 
B000HHX4PE	2012:5 
B000HI33AO	2012:5 
B000HI5J0Q	2012:5 
B000HIAZUU	2008:5 
B000HIFA8W	2008:4 2009:5 2010:3 2011:4 
B000HIFAB4	2007:5 2008:5 2009:4 2010:4 2011:4 
B000HIFALO	2008:3 2011:4 
B000HIFANW	2008:5 2009:5 2012:3 
B000HIFB8Q	2007:5 2009:4 2011:4 2012:4 
B000HIHDXW	2007:5 2008:1 2012:5 
B000HIHE2W	2011:3 
B000HIHE40	2007:5 2008:1 2010:4 
B000HIHEL8	2007:3 2008:4 2009:4 2010:5 2011:4 2012:5 
B000HJ7AIY	2005:5 2006:3 2007:3 2008:3 2009:3 2010:3 2011:3 2012:2 
B000HJDGS2	2010:1 2011:1 
B000HJNAWY	2007:5 2008:5 2009:5 2010:3 2011:5 2012:2 
B000HJNAXI	2006:5 2007:5 2008:4 2009:5 2010:5 2011:4 
B000HJNI3U	2006:5 2012:4 
B000HJPBGC	2010:3 2011:4 2012:4 
B000HJRGQU	2007:4 2008:4 2009:4 2010:3 2011:4 2012:2 
B000HK9IKG	2007:5 2008:4 2009:4 2010:3 2011:4 2012:3 
B000HKESME	2010:4 
B000HKF5SA	2010:5 
B000HKF5VW	2010:5 
B000HKFF94	2007:5 2008:5 2010:3 2012:2 
B000HKFJ9U	2012:5 
B000HKFJHW	2007:5 2008:4 2009:4 2010:4 2011:4 2012:5 
B000HKFK5I	2009:5 
B000HKFK7Q	2011:4 2012:5 
B000HKGYD0	2009:3 
B000HKHPDS	2010:5 
B000HKHPGA	2008:4 2009:5 2012:5 
B000HKHPME	2008:5 2011:5 2012:5 
B000HKHQF0	2009:1 
B000HKJACC	2010:5 
B000HKJJBY	2009:3 2011:5 
B000HKJJGE	2009:1 
B000HKJNKQ	2009:3 
B000HKJNTC	2008:1 
B000HKJNTW	2012:5 
B000HKJOM8	2007:2 2008:3 2009:3 2010:2 
B000HKMKEC	2008:4 
B000HKMO0M	2008:5 
B000HKR6S2	2010:5 
B000HKWKKG	2008:4 
B000HKYP9A	2007:4 2010:4 
B000HL0A9I	2007:5 2011:5 
B000HL2L22	2011:5 
B000HL5JNK	2010:1 2011:4 
B000HL892S	2007:5 2009:5 2010:4 2011:5 2012:5 
B000HLCFLY	2007:5 2009:4 2011:5 
B000HLCMFS	2005:4 2006:2 2008:5 2009:5 2012:4 
B000HLH7AS	2007:5 2009:5 2010:5 2011:4 2012:3 
B000HLHS5W	2011:1 2012:1 
B000HLLDXU	2011:1 
B000HLO8UA	2009:5 
B000HM00B0	2008:5 2011:5 2012:3 
B000HM10QE	2007:5 2008:4 2010:5 
B000HM2YR8	2009:5 2012:5 
B000HM31TI	2007:5 2008:5 2012:1 
B000HM4LNI	2012:5 
B000HM4N4A	2009:5 2011:5 
B000HM503S	2011:5 2012:3 
B000HM51V4	2011:5 
B000HM51XW	2009:5 2010:5 
B000HM76EY	2009:4 2010:3 2012:5 
B000HM8YFO	2010:1 2011:1 
B000HM8ZR6	2010:4 2011:5 
B000HM9070	2010:2 
B000HNE1IM	2012:3 
B000HNEX80	2007:4 2008:5 2009:4 2010:5 2011:5 2012:1 
B000HNF8ZW	2007:5 2009:1 2010:5 2011:4 2012:4 
B000HNHDVY	2006:3 2008:1 2011:5 
B000HNHER2	2007:4 2010:4 
B000HNI2LY	2010:4 2011:5 2012:2 
B000HOW8CW	2007:5 2012:4 
B000HOXYIE	2012:3 
B000HP5FV2	2008:5 2009:3 2011:5 2012:4 
B000HP5GGG	2009:4 2010:5 
B000HP5H5Q	2010:5 
B000HP5H8S	2009:5 2010:5 2011:2 2012:3 
B000HP5HB0	2010:5 2012:5 
B000HP5HF6	2009:1 2012:5 
B000HP5HJM	2009:5 2010:5 
B000HP5HP6	2010:5 
B000HP5HX8	2010:1 
B000HP5I32	2010:4 
B000HP7KEW	2010:3 
B000HP9LRG	2010:5 
B000HP9LY4	2009:4 2010:5 2011:4 
B000HP9M5W	2009:5 2010:5 2012:4 
B000HP9MSO	2010:4 
B000HP9MTI	2010:3 
B000HP9N9W	2009:4 
B000HP9NBU	2011:5 
B000HP9NGA	2011:5 
B000HPBR8W	2008:5 2009:5 2010:5 2011:4 2012:4 
B000HPBRA0	2009:5 2010:5 2011:5 2012:3 
B000HPBRK0	2011:5 
B000HPBSAY	2009:3 2010:3 
B000HPBSCW	2011:5 
B000HPUWZ6	2011:5 
B000HPVH5U	2007:5 2008:4 2009:4 2010:5 2011:5 2012:4 
B000HPWNFS	2007:2 2010:1 2011:5 
B000HPXKO6	2012:5 
B000HPXKSC	2011:5 
B000HPZM74	2007:5 2008:4 2009:4 2010:5 2011:5 2012:4 
B000HPZP5I	2011:5 
B000HPZPC6	2011:5 
B000HPZPJ4	2009:5 
B000HQ1VZU	2007:5 
B000HQ1WAE	2008:4 
B000HQJB48	2007:5 
B000HQKMI2	2008:5 
B000HQKMR8	2007:3 
B000HQKPPW	2011:5 2012:5 
B000HQKQFG	2009:5 
B000HQKR50	2009:5 2010:4 
B000HQKRCS	2008:5 2009:5 2012:5 
B000HQKTOY	2009:5 2010:5 
B000HQKVRE	2007:4 
B000HQKXA4	2008:4 
B000HQKXCM	2007:5 
B000HQKXZY	2011:5 
B000HQL1B4	2010:5 2011:5 
B000HQL2U4	2008:5 
B000HQL51U	2012:5 
B000HQL70Y	2010:5 2011:5 
B000HQL72C	2011:5 
B000HQLA7Y	2012:5 
B000HQLBL4	2007:3 2010:5 2011:5 
B000HQLC2C	2008:5 
B000HQLCSQ	2007:3 
B000HQLCXQ	2010:5 2012:5 
B000HQLD12	2010:5 2012:5 
B000HQLDJ4	2008:5 2011:5 2012:5 
B000HQLDU8	2010:5 
B000HQLIGM	2008:5 
B000HQMLJU	2010:4 2011:5 
B000HQMLKY	2008:5 2009:5 2010:4 2011:5 2012:5 
B000HQMLQS	2007:1 2008:5 2009:4 2010:5 2011:5 2012:4 
B000HQMLX6	2008:5 2009:5 2010:5 2011:5 2012:5 
B000HQMM44	2007:2 2012:5 
B000HQMN8O	2009:5 
B000HQMNC0	2008:3 
B000HQMNIO	2008:5 2009:5 2012:5 
B000HQMS6G	2011:5 
B000HQMSLQ	2007:5 2010:5 
B000HQMSVQ	2007:5 
B000HQMU96	2007:5 2008:5 2009:5 
B000HQMUCI	2010:5 2011:4 
B000HQMVYK	2007:4 
B000HQMW9O	2009:4 2010:4 
B000HQMZM8	2008:5 2009:5 
B000HQMZNW	2009:3 
B000HQN0U4	2008:4 
B000HQN5K4	2010:2 
B000HQN9QO	2007:4 2009:2 
B000HQNAG8	2009:5 
B000HQNAMM	2007:3 2009:4 
B000HQNBB2	2007:5 2009:3 
B000HQNBSU	2007:5 2009:5 2010:4 2011:4 2012:3 
B000HQNC52	2009:5 2011:1 
B000HQND56	2007:5 2009:5 2010:5 2011:5 
B000HQNE2S	2008:2 2009:5 2010:1 2011:5 
B000HQNH8E	2008:1 
B000HQNJHI	2006:5 2007:3 2008:5 2009:3 2010:4 
B000HQO2E2	2007:4 2009:4 2010:3 
B000HQOR10	2011:1 
B000HQOREW	2009:3 2010:4 2011:3 
B000HQOS6Y	2009:3 2010:5 
B000HQOSQE	2012:5 
B000HQOSSM	2007:3 2008:5 2009:5 2011:5 2012:5 
B000HQOVMK	2008:5 2010:5 2011:2 
B000HQOVNY	2008:2 2009:5 
B000HQOXZK	2007:4 
B000HQOYJ0	2010:5 
B000HQOYN6	2011:5 
B000HQP0VG	2011:1 
B000HQP1YC	2012:5 
B000HQP2N2	2008:1 2009:1 2010:1 2012:1 
B000HQP3KY	2007:5 2011:5 
B000HQP610	2010:4 
B000HQPA9I	2009:2 
B000HQPE6M	2012:4 
B000HQPG3I	2012:5 
B000HQPG4W	2012:5 
B000HQPG9M	2010:4 
B000HQPGEM	2010:5 2011:5 
B000HQPGF6	2009:5 2011:5 2012:5 
B000HQPH5U	2009:5 
B000HQPHGE	2011:5 
B000HQPI8Q	2011:4 2012:4 
B000HQPIN6	2009:4 2010:4 2011:5 2012:4 
B000HQPIYU	2007:3 2010:3 
B000HQPJ4Y	2009:5 2011:3 2012:5 
B000HQPKCA	2008:3 2010:1 
B000HQPNKY	2007:5 2010:5 2011:4 
B000HQPNRC	2009:2 
B000HQPNZY	2012:5 
B000HQQU4C	2008:1 2011:5 
B000HQQUVK	2007:5 
B000HQQVH8	2009:5 2010:5 
B000HQQWCM	2011:5 2012:5 
B000HQQWO0	2010:5 2011:5 
B000HQQXMQ	2010:2 
B000HQR096	2009:5 2011:3 2012:3 
B000HQR0NC	2010:5 2011:5 2012:5 
B000HQR0PA	2012:5 
B000HQR0QO	2009:5 2011:5 2012:5 
B000HQR0ZA	2009:5 2010:1 2011:5 
B000HQR12W	2008:3 2009:5 2010:1 
B000HQR1HM	2008:3 
B000HQR1N6	2009:5 
B000HQR348	2007:1 
B000HQR3KM	2012:5 
B000HQR3ZM	2010:2 2012:2 
B000HQR5CI	2011:5 
B000HQR9J2	2007:5 
B000HQR9JW	2007:3 2008:5 
B000HQR9UQ	2007:5 2012:5 
B000HQRAGE	2011:5 
B000HQRCBC	2012:3 
B000HQRCCG	2005:5 2006:5 2007:5 2008:4 2009:5 2010:5 2011:5 2012:4 
B000HQRE56	2011:3 
B000HQRHTO	2007:5 
B000HQRHV2	2010:5 2011:5 2012:5 
B000HQRHVM	2007:5 2012:3 
B000HQRJ2O	2011:5 
B000HQRJP6	2007:4 
B000HQRK3C	2008:5 
B000HQRKJG	2007:4 2009:5 2010:5 2011:4 2012:5 
B000HQRKYQ	2009:4 2010:4 2011:4 2012:3 
B000HQRM08	2007:4 2008:5 
B000HROH2I	2008:5 2009:5 
B000HRRVKI	2007:5 2008:5 2009:4 
B000HRUXR6	2011:1 
B000HRVGV8	2007:5 2011:5 2012:2 
B000HRVV4A	2007:5 2009:4 2010:4 2011:4 2012:1 
B000HRVXR0	2007:5 2008:3 2009:5 2010:5 2011:3 2012:5 
B000HRVXUM	2007:4 2008:2 2009:5 2010:4 2011:5 
B000HRVXV6	2008:5 2009:5 2010:3 2012:3 
B000HRW838	2009:2 2011:4 
B000HRWNEM	2010:5 2011:5 
B000HRWO7S	2007:5 2011:4 
B000HRX6ZW	2008:5 2009:5 2010:4 2012:4 
B000HRZX6C	2007:5 2008:3 2009:5 2010:5 2011:5 2012:5 
B000HRZZM4	2007:5 2008:2 2009:5 2010:3 2011:3 2012:3 
B000HRZZQU	2008:5 2010:3 
B000HS08YS	2007:5 
B000HS23TQ	2007:5 2008:2 2012:5 
B000HS23VY	2012:5 
B000HS4WUE	2009:3 2011:1 
B000HS98WG	2012:5 
B000HTDFCE	2007:4 2008:4 2009:5 2010:3 2011:4 2012:4 
B000HTFEVE	2007:5 2008:5 2009:5 2010:5 2011:5 2012:4 
B000HTGDZK	2008:5 
B000HTGPSK	2007:5 2009:5 
B000HTJH58	2007:4 2008:5 2009:4 2011:3 2012:4 
B000HTKCVQ	2009:5 2010:4 2012:5 
B000HTKH52	2010:4 2011:5 
B000HTLJW2	2007:5 2009:5 2010:4 2012:5 
B000HTM9XK	2010:4 
B000HTNGJQ	2007:5 2010:5 
B000HTRLI8	2010:5 2011:4 
B000HTRTDA	2007:2 2008:1 2011:3 2012:2 
B000HTSFM4	2010:5 
B000HTU1U8	2009:5 2012:5 
B000HTUKTU	2007:5 2008:4 2009:5 
B000HTYIES	2008:5 
